sample	variance
IFITM1	0.012802378131772743
IFITM2	0.007098703981715136
IFITM3	0.007303143807205824
IFITM5	0.017267228587494847
IFLTD1	0.017712720464022103
IFNA1	0.03133041234371352
IFNA10	0.032078620094349135
IFNA13	0.01684619743803239
IFNA14	0.032059886365107745
IFNA16	0.03212400859170649
IFNA17	0.03210451875147861
IFNA2	0.03202437294874668
IFNA21	0.01600621697451244
IFNA4	0.03207137389711434
IFNA5	0.03169535103659337
IFNA6	0.03208013436220407
IFNA7	0.03209270046075255
IFNA8	0.03185604918233832
IFNAR1	0.0024608594005957637
IFNAR2	0.0037402579630566014
IFNB1	0.016094801920068548
IFNE	0.013877601139269396
IFNG	0.012400230428249162
IFNGR1	0.003425522177136815
IFNGR2	0.0036286540879540926
IFNK	0.01662787117840351
IFNW1	0.01540370633646726
IFRD1	0.003959965832400238
IFRD2	0.0036531960635077143
IFT122	0.004055135083790468
IFT140	0.005223888683857974
IFT172	0.004684177227970766
IFT20	0.002730383532265445
IFT27	0.0034044947989967625
IFT46	0.003639537755869569
IFT52	0.003553855102178957
IFT57	0.0053542760742155355
IFT74	0.004288251251916398
IFT80	0.004479873501012182
IFT81	0.004321112158117681
IFT88	0.004188247232298939
IGBP1	0.003102028787188963
IGDCC3	0.02270886441930746
IGDCC4	0.014617275684681545
IGF1	0.016482270530944837
IGF1R	0.009229558784324104
IGF2	0.02770798579139816
IGF2BP1	0.03577598705392978
IGF2BP2	0.028757565268330763
IGF2BP3	0.027410679394991973
IGF2R	0.003634828965113877
IGFALS	0.017355106548918316
IGFBP1	0.02815655784946284
IGFBP2	0.017835004849719383
IGFBP3	0.01433151543538369
IGFBP4	0.008425715862418578
IGFBP5	0.014597388911509536
IGFBP6	0.014303761384433292
IGFBP7	0.006460209542894308
IGFBPL1	0.01674181517251747
IGFL1	0.027731780538175297
IGFL2	0.022563238273931332
IGFL3	0.020409596745662003
IGFL4	0.0074120791250460874
IGFN1	0.024651953938790692
IGHMBP2	0.003078327391632858
IGJ	0.04072036542250217
IGLL1	0.0057168759878868
IGLON5	0.02066080618278001
IGSF1	0.029065435013315877
IGSF10	0.018580102738926532
IGSF11	0.023269981178939542
IGSF21	0.0164142582540823
IGSF22	0.008596267595365319
IGSF3	0.008408177754312804
IGSF5	0.013239415231722488
IGSF6	0.008012373351428395
IGSF8	0.0034639066189680458
IGSF9	0.03185701227408368
IGSF9B	0.016070387808606073
IHH	0.04477311660898015
IK	0.0023199020488149725
IKBIP	0.004333572631378375
IKBKAP	0.0026490242470105408
IKBKB	0.003556741323506804
IKBKE	0.008039260617804328
IKBKG	0.0023999425489554835
IKZF1	0.009935363153688934
IKZF2	0.00915889798576287
IKZF3	0.015778231367097006
IKZF4	0.00391885675807267
IKZF5	0.0030642585523461907
IL10	0.009933099337096676
IL10RA	0.007761822499574483
IL10RB	0.003621138699125244
IL11	0.018110127177363898
IL11RA	0.004922842988914944
IL12A	0.0110080555925751
IL12B	0.007622156521990474
IL12RB1	0.010353814861942675
IL12RB2	0.018757124633618266
IL13	0.015316186318831372
IL13RA1	0.004280694530374932
IL13RA2	0.017691706313260457
IL15	0.010062712110853122
IL15RA	0.008981890501546278
IL16	0.006520844362415629
IL17A	0.018412765149677573
IL17B	0.009026018265025871
IL17C	0.011132775409118334
IL17D	0.016072756085683104
IL17F	0.01713080725540823
IL17RA	0.003476747531386384
IL17RB	0.014345059407916371
IL17RC	0.0033393733778020835
IL17RD	0.013973037439730808
IL17RE	0.01126687603611956
IL17REL	0.012007959729497487
IL18	0.012002213128174411
IL18BP	0.0048464771407529
IL18R1	0.010698008730349191
IL18RAP	0.01017113145115099
IL19	0.014725622671959327
IL1A	0.02612822704097308
IL1B	0.01691365832275842
IL1F10	0.031686058917062755
IL1R1	0.008897914399093449
IL1R2	0.023171991262455314
IL1RAP	0.008492933634162087
IL1RAPL1	0.018978237860340287
IL1RAPL2	0.018269587612514404
IL1RL1	0.017487360638986874
IL1RL2	0.014186716201156857
IL1RN	0.025161611434573655
IL2	0.01617156056709422
IL20	0.014870130415816302
IL20RA	0.030997944605532013
IL20RB	0.02307459886444026
IL21	0.017069071693714015
IL21R	0.013546252369902312
IL22	0.01714138288701917
IL22RA1	0.028071941442519444
IL22RA2	0.013394305300497797
IL23A	0.011364072399689317
IL23R	0.007376534375667426
IL24	0.01793215644403093
IL25	0.030302692970241872
IL26	0.016143956006025233
IL27	0.008187989232391097
IL27RA	0.007531190967890939
IL2RA	0.01696986313941492
IL2RB	0.013601171601270924
IL2RG	0.016939689420448
IL3	0.03197587781520309
IL31	0.017224522136913042
IL31RA	0.01330201257342299
IL32	0.015266019593255591
IL33	0.013954050584034566
IL34	0.008113956893032856
IL4	0.016484113169208645
IL4I1	0.012778405251162724
IL4R	0.005641420379655355
IL5	0.015126687723581878
IL5RA	0.010597887184024298
IL6	0.02040866014536165
IL6R	0.010108630632047609
IL6ST	0.014999125931585528
IL7	0.010967488086013196
IL7R	0.019774922840127808
IL8	0.028695832587270768
IL9	0.016902443735075635
ILDR1	0.02530767869644781
ILDR2	0.013574800896789203
ILF2	0.0037633828466083013
ILF3	0.0034707126095306438
ILK	0.002695196138405073
ILKAP	0.0025738555467834903
ILVBL	0.003238521060887244
IMMP1L	0.0036600987143359624
IMMP2L	0.004297872155946121
IMMT	0.0029445410402196026
IMP3	0.0024531275473933553
IMP4	0.002909713723065621
IMPA1	0.0032369572630389525
IMPA2	0.011784860050412266
IMPACT	0.0034278987215893343
IMPAD1	0.0028101003836384646
IMPDH1	0.006589290179825157
IMPDH2	0.004007387663182364
IMPG1	0.006821639227582389
IMPG2	0.008257061166502726
INA	0.03558723814928728
INADL	0.007740070259812801
INCA1	0.0047926209898530685
INCENP	0.006461375035525155
INE1	0.005380919631429546
INF2	0.004870376415738565
ING1	0.0035175403531999476
ING2	0.0029465906647203124
ING3	0.00363006628942262
ING4	0.0032359704601932575
ING5	0.0033713154365435254
INGX	0.005024401145335561
INHA	0.01516708584508037
INHBA	0.020305907080219482
INHBB	0.01219711798745773
INHBC	0.011110854496309977
INHBE	0.016089515534405078
INMT	0.013778806816940072
INO80	0.002739030966612536
INO80B	0.00362172698829346
INO80C	0.003251713890246414
INO80D	0.0034645195733669456
INO80E	0.002758879506030613
INPP1	0.004866973265614318
INPP4A	0.003388906020161936
INPP4B	0.012181338831984101
INPP5A	0.002891525156444951
INPP5B	0.002900007861523651
INPP5D	0.007662729705519204
INPP5E	0.003127773129423967
INPP5F	0.004362185166853277
INPP5J	0.017468175135628535
INPP5K	0.0022680648264710637
INPPL1	0.0036758908209580444
INS	0.040911958677289806
INSC	0.012554908381987579
INSIG1	0.0054869073424523756
INSIG2	0.0034302529580398215
INSL3	0.009041446497180562
INSL4	0.0206066845459037
INSL5	0.030521208103698953
INSL6	0.017154021770065267
INSM1	0.028134878519008238
INSM2	0.019847497640263674
INSR	0.005190730554468965
INSRR	0.01057764871454349
INTS1	0.0030842459685406732
INTS10	0.003045622953131884
INTS12	0.0023756538655996147
INTS2	0.004328116986128898
INTS3	0.0036328439637064278
INTS4	0.0029918418955680683
INTS4L1	0.006009641634601037
INTS4L2	0.0048066509894252275
INTS5	0.00254323100289029
INTS6	0.0033320252931554922
INTS7	0.004056761914760068
INTS8	0.004351147047429339
INTS9	0.003289875333256123
INTU	0.005885178451507832
INVS	0.002934944679079103
IP6K1	0.0024459550702042344
IP6K2	0.003298911358060222
IP6K3	0.019290584742962604
IPCEF1	0.009907603201737064
IPMK	0.010450923175823188
IPO11	0.003119971427221647
IPO13	0.0021598681878623946
IPO4	0.0043647744191807475
IPO5	0.003610605967216149
IPO7	0.0038923289960674876
IPO8	0.002977865025115074
IPO9	0.003002853534588729
IPP	0.004033713813366929
IPPK	0.003907777725288351
IQCA1	0.020085158781972385
IQCB1	0.00445175829629075
IQCC	0.00390890203896111
IQCD	0.007625153779318603
IQCE	0.004365136662200041
IQCF1	0.005346519572673321
IQCF2	0.03208575985885666
IQCF3	0.03191512680850034
IQCF5	0.03213365178346673
IQCF6	0.03178671788812109
IQCG	0.00615903697885602
IQCH	0.005806971046943634
IQCJ	0.0164877403444346
IQCK	0.006286272290517378
IQGAP1	0.006319634757434479
IQGAP2	0.013722342949789138
IQGAP3	0.017270326557389973
IQSEC1	0.0029627339270980953
IQSEC2	0.005175565089998172
IQSEC3	0.017288228131794488
IQUB	0.012557597246709672
IRAK1	0.004810521442292065
IRAK1BP1	0.005722916425692042
IRAK2	0.007811331381912967
IRAK3	0.008608409768470531
IRAK4	0.00321045223602134
IREB2	0.0034205471844175783
IRF1	0.007516416029818591
IRF2	0.0029809417743741897
IRF2BP1	0.002746682825847235
IRF2BP2	0.0034817700197557473
IRF3	0.0035291256126266683
IRF4	0.016840467953253415
IRF5	0.005736484801414044
IRF6	0.022719495327673155
IRF7	0.006830687611645115
IRF8	0.01129582802157014
IRF9	0.00379118970148587
IRGC	0.01568642703568762
IRGM	0.015059751824572793
IRGQ	0.002668638496746164
IRS1	0.007189844287150367
IRS2	0.008031035753782778
IRS4	0.022039775821659374
IRX1	0.02977279599352289
IRX2	0.0346375023858086
IRX3	0.02169083550818456
IRX4	0.03857102087752075
IRX5	0.024421459598055504
IRX6	0.024201902992724955
ISCA1	0.002687219539941887
ISCA2	0.002674145098661698
ISCU	0.0027904550521335135
ISG15	0.01148673841190893
ISG20	0.009304365778947256
ISG20L2	0.003999665656785833
ISL1	0.02621259022647929
ISL2	0.015334295832129056
ISLR	0.017552870549151642
ISLR2	0.013972057239040455
ISM1	0.014468292704261502
ISM2	0.015788235121203833
ISOC1	0.004491006178368952
ISOC2	0.003626423486658749
ISPD	0.005871662877999255
ISX	0.02559474597837506
ISY1	0.0029261738600602563
ISYNA1	0.010247345160711787
ITCH	0.0031095583194097583
ITFG1	0.002923900536083978
ITFG2	0.0033737994814761877
ITFG3	0.0033788973338098206
ITGA1	0.009082044058422119
ITGA10	0.009225816252801193
ITGA11	0.0168534906504845
ITGA2	0.014873909311211178
ITGA2B	0.012475301095316086
ITGA3	0.012851705672036707
ITGA4	0.011187191934635134
ITGA5	0.00678725252920339
ITGA6	0.010175073414176932
ITGA7	0.009172884092352767
ITGA8	0.019198682501672275
ITGA9	0.012452156081951986
ITGAD	0.010802069477504027
ITGAE	0.003945465762616778
ITGAL	0.011294960598941771
ITGAM	0.009086873025656982
ITGAV	0.0052048164663093185
ITGAX	0.008232919997709033
ITGB1	0.004688594727791667
ITGB1BP1	0.0026008871878860757
ITGB1BP2	0.008418091760974411
ITGB2	0.008861457901719341
ITGB3	0.01606617293621785
ITGB3BP	0.004399371063904175
ITGB4	0.018580496955760948
ITGB5	0.004589775473435469
ITGB6	0.04896958087713642
ITGB7	0.010476986011935327
ITGB8	0.023285564219121428
ITGBL1	0.01995321514310964
ITIH1	0.024064652482819998
ITIH2	0.03252774693646848
ITIH3	0.02351957444159603
ITIH4	0.017257067023933807
ITIH5	0.013643817138714848
ITK	0.014875760140392375
ITLN1	0.03166089663948593
ITLN2	0.015618840274107563
ITM2A	0.010426156171988518
ITM2B	0.004321175177102707
ITM2C	0.01006003761819981
ITPA	0.00345445118832735
ITPK1	0.0039520919793959155
ITPKA	0.01752761966372655
ITPKB	0.006017381715620514
ITPKC	0.003839310347292417
ITPR1	0.008141813145093466
ITPR2	0.005405154740533099
ITPR3	0.01494296466592581
ITPRIP	0.004516825450913916
ITPRIPL1	0.008560773891582768
ITPRIPL2	0.0051007931506893
ITSN1	0.0036979021272443508
ITSN2	0.0035162322721299
IVD	0.004208403344036594
IVL	0.05262979436955588
IVNS1ABP	0.005001680584362088
IWS1	0.0025053444302199114
IYD	0.04632649042553991
IZUMO1	0.0056566030951081476
JAG1	0.007962656178348435
JAG2	0.006920930231322784
JAGN1	0.002776398812873925
JAK1	0.003492023490843492
JAK2	0.005334109609990908
JAK3	0.009380266757943099
JAKMIP1	0.014678394326718995
JAKMIP2	0.020612114991489013
JAKMIP3	0.014497181554089484
JAM2	0.009912789996391396
JAM3	0.007157911669177588
JARID2	0.004829248130621118
JAZF1	0.004462528216251571
JDP2	0.0045998272817228915
JHDM1D	0.005716853046928827
JKAMP	0.002449980833101431
JMJD1C	0.004043158867049876
JMJD4	0.0027378052085747485
JMJD6	0.002596681943836066
JMJD8	0.0027184767795063133
JMY	0.003364449090802823
JOSD1	0.003128931616618461
JOSD2	0.003279911123767876
JPH1	0.015118306736434212
JPH2	0.015979733051976378
JPH3	0.02153315816757948
JPH4	0.020203923899086106
JRK	0.004384620795547789
JRKL	0.004610580421858248
JSRP1	0.023068635933735388
JTB	0.0030508762171894805
JUN	0.00548598371976942
JUNB	0.0062321984320475796
JUND	0.0036702916780186664
JUP	0.011600667781169211
KAAG1	0.016440621880941298
KAL1	0.013605075439025113
KALRN	0.009117974006495435
KANK1	0.005662435667685414
KANK2	0.00522318061484333
KANK3	0.005285183594598837
KANK4	0.021514542077551397
KARS	0.003073352273775664
KAT2A	0.004466451884283041
KAT2B	0.004976200480225152
KAT5	0.002209146196579765
KATNA1	0.003021620783657988
KATNAL1	0.004310434644650186
KATNAL2	0.008874432644969382
KATNB1	0.00308778861320104
KAZALD1	0.014028911073654825
KBTBD11	0.017985165568733433
KBTBD12	0.023508290437739297
KBTBD13	0.016095041660586812
KBTBD2	0.0027213618649050736
KBTBD3	0.0035603333225611377
KBTBD4	0.0038757079560529607
KBTBD6	0.003825848937580855
KBTBD7	0.006836664935854952
KBTBD8	0.0071421083763972115
KCMF1	0.0025990291356141025
KCNA1	0.024335711089682067
KCNA10	0.01674968776295319
KCNA2	0.01130096045906461
KCNA3	0.012192506499622594
KCNA4	0.020537766952064784
KCNA5	0.011252153641905994
KCNA6	0.02015690772689208
KCNA7	0.01816039485369505
KCNAB1	0.008982325688640526
KCNAB2	0.007140503546604924
KCNAB3	0.009637994883440514
KCNB1	0.018320529673754155
KCNB2	0.02282678338182794
KCNC1	0.017945179499451243
KCNC2	0.031476993644091414
KCNC3	0.010574903901362542
KCNC4	0.006023962466465554
KCND1	0.007129043820310167
KCND2	0.02425235556152841
KCND3	0.01893732503105379
KCNE1	0.013442323822294669
KCNE1L	0.009523862481418247
KCNE2	0.006560253836407227
KCNE3	0.01586383835289506
KCNE4	0.012757411153839632
KCNF1	0.020478641591807276
KCNG1	0.024930878571895496
KCNG2	0.006557816124922468
KCNG3	0.016772483113492595
KCNG4	0.03235138415845697
KCNH1	0.015164930684146682
KCNH2	0.02838396772800259
KCNH3	0.02078484359958282
KCNH4	0.0075799009090200846
KCNH5	0.02036391247411201
KCNH6	0.01950438668958791
KCNH7	0.0072335485103746065
KCNH8	0.022905301581976407
KCNIP1	0.021651508077755417
KCNIP2	0.011374793768962476
KCNIP3	0.015328222164146017
KCNIP4	0.009186945139971796
KCNJ1	0.009934313784581636
KCNJ10	0.023251587332027503
KCNJ11	0.0157490417791143
KCNJ12	0.013696629214755498
KCNJ13	0.014001657732224513
KCNJ14	0.0053629565253224395
KCNJ15	0.032647924695015394
KCNJ16	0.05597951793663364
KCNJ2	0.008040361342569571
KCNJ3	0.030227846852061223
KCNJ4	0.019458084221578985
KCNJ5	0.010612198058328807
KCNJ6	0.018232400937511724
KCNJ8	0.007054337618239199
KCNJ9	0.01459149076316683
KCNK1	0.012986283567118806
KCNK10	0.02055099804249089
KCNK12	0.01147174918315228
KCNK13	0.007982622111395016
KCNK15	0.024001520538739624
KCNK16	0.01855489868052931
KCNK17	0.011769588884188954
KCNK18	0.03197098737134771
KCNK2	0.02198693661419001
KCNK3	0.026635290292228487
KCNK4	0.00838463427981154
KCNK5	0.02206303461773296
KCNK6	0.010713773053727765
KCNK7	0.009925289584089383
KCNK9	0.018941605188543407
KCNMA1	0.014000785483396257
KCNMB1	0.011375698748373941
KCNMB2	0.01661774093483035
KCNMB3	0.005172262470289183
KCNMB4	0.010689261879122485
KCNN2	0.016289470682933554
KCNN3	0.011909028352210983
KCNN4	0.024962684149916134
KCNQ1	0.012759231059939547
KCNQ1DN	0.017660137223478943
KCNQ1OT1	0.007983615881483573
KCNQ2	0.02933778943319322
KCNQ3	0.013125004474671872
KCNQ4	0.013208230099699514
KCNQ5	0.019709665947681136
KCNRG	0.007771499044068378
KCNS1	0.022309952571522674
KCNS2	0.017122170969170143
KCNS3	0.010684650674170069
KCNT1	0.017716784791295338
KCNT2	0.015385176871576044
KCNU1	0.018450345539110916
KCNV1	0.02494564712777255
KCNV2	0.005957641529652092
KCP	0.017999363320071817
KCTD1	0.008085010056270462
KCTD10	0.0026239320120198706
KCTD11	0.004051722095027372
KCTD12	0.007292788124227705
KCTD13	0.0034980337609458634
KCTD14	0.015506103059536702
KCTD15	0.00737397389713355
KCTD16	0.012794969559813697
KCTD17	0.005570844872302462
KCTD18	0.0027482909284357155
KCTD19	0.007811728690400582
KCTD2	0.0023378052975877436
KCTD20	0.004297870957905352
KCTD21	0.0025761111201442416
KCTD3	0.004708694505463781
KCTD4	0.021869688609853465
KCTD5	0.0034312827402748873
KCTD6	0.004672383492095893
KCTD7	0.003999646541179048
KCTD8	0.02296013554623235
KCTD9	0.004487737636741619
KDELC1	0.005739833032781889
KDELC2	0.005573105559036962
KDELR1	0.0033232442547719726
KDELR2	0.003391257016590002
KDELR3	0.011707828165666196
KDM1A	0.004024601246438029
KDM1B	0.004601515869148417
KDM2A	0.003416505981855588
KDM2B	0.0038033381480380365
KDM3A	0.003791038828418486
KDM3B	0.003555966154544359
KDM4A	0.003125136380002493
KDM4B	0.003999321532258493
KDM4C	0.0031317400320530313
KDM4D	0.0044698312878126345
KDM5A	0.0034612496183719322
KDM5B	0.0052459494020748645
KDM5C	0.003296955506574332
KDM6A	0.004315938091040626
KDM6B	0.003809368465822495
KDR	0.008519359285483268
KDSR	0.0025361865810431495
KEAP1	0.002457350394075815
KEL	0.011136014638205854
KERA	0.012553929400422225
KHDC1	0.010231358997919701
KHDC1L	0.02396399686360326
KHDRBS1	0.0030158495263134357
KHDRBS2	0.011964599200826804
KHDRBS3	0.010142504084267989
KHK	0.011451797084776784
KHNYN	0.004147749123901793
KHSRP	0.0032106906703506773
KIAA0020	0.004632846673517545
KIAA0040	0.007833010236484509
KIAA0087	0.009403501930389134
KIAA0100	0.0033006161363326497
KIAA0101	0.014012525657671583
KIAA0125	0.02106916855713692
KIAA0141	0.0027254988817184134
KIAA0195	0.003392130044306105
KIAA0196	0.003656448912734052
KIAA0226	0.0033303142052605833
KIAA0232	0.0033056008838699474
KIAA0247	0.004040478509199803
KIAA0319	0.01748068419863421
KIAA0319L	0.002961022355888828
KIAA0355	0.0030883463677457705
KIAA0368	0.0027792264273313223
KIAA0391	0.002703010374175471
KIAA0408	0.028237318062901234
KIAA0430	0.002893865547406478
KIAA0513	0.005188919448645063
KIAA0556	0.0034880528151208408
KIAA0586	0.0032839454260534147
KIAA0753	0.003993752833826421
KIAA0754	0.012002129988355944
KIAA0895	0.00735204361767235
KIAA0895L	0.005594382774672149
KIAA0907	0.004571280127332892
KIAA0922	0.004570224526435327
KIAA0947	0.0035040320699576775
KIAA1009	0.004419215085475976
KIAA1024	0.007723215491983594
KIAA1033	0.0032642482172019756
KIAA1045	0.016247386983924157
KIAA1107	0.006279780517462145
KIAA1109	0.004194691887431665
KIAA1143	0.003249686814418675
KIAA1147	0.005288326278922004
KIAA1161	0.00953919766964893
KIAA1191	0.0030347031983752226
KIAA1199	0.02695492678633116
KIAA1210	0.01651412488880897
KIAA1211	0.018776432087424005
KIAA1217	0.008933057064293188
KIAA1239	0.01252703725023162
KIAA1244	0.023125636043271704
KIAA1257	0.01453716156390897
KIAA1279	0.002774014897291567
KIAA1324	0.04358032845642275
KIAA1324L	0.012734157714673386
KIAA1328	0.003460117940342655
KIAA1377	0.009935630029790456
KIAA1407	0.005790141822237225
KIAA1429	0.0033954980457247424
KIAA1430	0.003597685559996286
KIAA1432	0.003214956747750577
KIAA1462	0.007070837501285096
KIAA1467	0.008250897178523514
KIAA1468	0.0034941646052400817
KIAA1522	0.009703162299582796
KIAA1524	0.010685948998225532
KIAA1549	0.011055661153280811
KIAA1586	0.0031381314157131203
KIAA1598	0.005036445204301447
KIAA1614	0.006998613629786134
KIAA1644	0.017932701218070758
KIAA1671	0.0052673433127849644
KIAA1683	0.010352986066532703
KIAA1704	0.0035810217059493625
KIAA1715	0.0038452793584618384
KIAA1731	0.004243304994656352
KIAA1737	0.004340602843277792
KIAA1755	0.014574333519968214
KIAA1841	0.00488318211554786
KIAA1875	0.009953277568328618
KIAA1919	0.005087793342002888
KIAA1958	0.007213274531218704
KIAA1967	0.0033426912543839263
KIAA1984	0.011277857707596322
KIAA2013	0.0027239719456083208
KIAA2018	0.0036430619504001513
KIAA2022	0.021030095731333687
KIAA2026	0.0038819036897474717
KIDINS220	0.0036754723283184197
KIF11	0.01229613080292986
KIF12	0.037691997403072136
KIF13A	0.004727664489420823
KIF13B	0.006091358120674802
KIF14	0.018338921480455343
KIF15	0.016851983873833493
KIF16B	0.005247481958536794
KIF17	0.006705487053868236
KIF18A	0.014092506800426874
KIF18B	0.017234577731600868
KIF19	0.015178892209447065
KIF1A	0.05912726694811319
KIF1B	0.0042375430456636455
KIF1C	0.003370295528099383
KIF20A	0.017534968554076463
KIF20B	0.008425380647584439
KIF21A	0.006954712677523543
KIF21B	0.012289926091186214
KIF22	0.004073427282646991
KIF23	0.016594674149139347
KIF24	0.0072343443255208665
KIF25	0.009802597147245913
KIF26A	0.012501870752378942
KIF26B	0.013165090110968105
KIF27	0.006571782522297714
KIF2A	0.00529360574663052
KIF2B	0.017018359603252802
KIF2C	0.016652115678626633
KIF3A	0.00499359327778297
KIF3B	0.003627986714982327
KIF3C	0.007893769309132553
KIF4A	0.016238446324783
KIF4B	0.009021680962148526
KIF5A	0.028534610582882414
KIF5B	0.004109277234133943
KIF5C	0.026063823807180853
KIF6	0.012751510423780919
KIF7	0.00746009355550432
KIF9	0.005877634447345747
KIFAP3	0.002978200291559381
KIFC1	0.014540993647438794
KIFC2	0.006462095790036341
KIFC3	0.005369688029063148
KIN	0.0028515295581100753
KIR2DL1	0.016227345563344743
KIR2DL3	0.006447658116467973
KIR2DL4	0.010901631913695083
KIR2DS4	0.006713439690917185
KIR3DL1	0.006019700501756154
KIR3DL2	0.007116341746856454
KIR3DL3	0.016994848699248975
KIR3DX1	0.01658964233788916
KIRREL	0.014314307777327248
KIRREL2	0.01762675821117279
KIRREL3	0.017163716719806037
KISS1	0.0148792143440415
KISS1R	0.01525150210210465
KIT	0.015602972958319467
KITLG	0.011419454347620659
KL	0.019604543815927227
KLB	0.013784150173043484
KLC1	0.0029367658849344205
KLC2	0.0034639970880643274
KLC3	0.017468892388662074
KLC4	0.0037394973843190844
KLF1	0.005419420480372296
KLF10	0.00516847039891436
KLF11	0.004345633411517947
KLF12	0.006631792126550865
KLF13	0.0044783070404661165
KLF14	0.008229183583315173
KLF15	0.019245706932829197
KLF16	0.0037944329057452964
KLF17	0.009947170012196872
KLF2	0.006227730100659112
KLF3	0.003865095074329022
KLF4	0.010323794279507144
KLF5	0.02819317330080444
KLF6	0.0058337489497639165
KLF7	0.006883680294834642
KLF8	0.01151828134679062
KLF9	0.005670485008963375
KLHDC1	0.0061074423736991465
KLHDC10	0.004919819919760741
KLHDC2	0.002724200460161023
KLHDC3	0.00299106008552913
KLHDC4	0.0032334735866705842
KLHDC7A	0.03690702229779685
KLHDC7B	0.019645260166822637
KLHDC8A	0.020636081713606376
KLHDC8B	0.003441087955319978
KLHDC9	0.011429100258907117
KLHL1	0.019414680875991974
KLHL10	0.0045523968989864575
KLHL11	0.008900869416295809
KLHL12	0.0028043218608254797
KLHL13	0.01380285302209225
KLHL14	0.03023819813585416
KLHL15	0.0037417906218708795
KLHL17	0.0048560791412560105
KLHL18	0.0029498869137198035
KLHL2	0.0034243380892233525
KLHL20	0.003031969656067495
KLHL21	0.003271896230545205
KLHL22	0.002791375733560173
KLHL23	0.012354261055424929
KLHL24	0.004384028540228527
KLHL25	0.005037900041690878
KLHL26	0.003618193649749188
KLHL28	0.003823514283682033
KLHL29	0.008868576222034677
KLHL3	0.007535274305858625
KLHL30	0.012855130086937115
KLHL31	0.009978500961047462
KLHL32	0.016939578705754608
KLHL33	0.01487720895348659
KLHL34	0.007982181594507623
KLHL35	0.015140333029498425
KLHL36	0.003121723048684588
KLHL38	0.011136966233311245
KLHL4	0.016201148650888394
KLHL5	0.004673225321140329
KLHL6	0.009596802153336933
KLHL7	0.0031463603633020633
KLHL8	0.0040645380924720685
KLHL9	0.004258763504215157
KLK1	0.03176854638188418
KLK10	0.05631294561698903
KLK11	0.059328063822183724
KLK12	0.030008242999942557
KLK13	0.03133886787516793
KLK14	0.0201358625612197
KLK15	0.015702352757974988
KLK2	0.04567659047151131
KLK3	0.056979638944094
KLK4	0.03858605192145337
KLK5	0.04298831957746462
KLK6	0.05223948870677463
KLK7	0.049552617544556816
KLK8	0.04661406780875234
KLK9	0.02923753142997278
KLKB1	0.01564412739749206
KLKP1	0.022337594811456283
KLRB1	0.014327159144265196
KLRC1	0.009860731251344006
KLRC2	0.016133130177835825
KLRC3	0.013101962953112464
KLRC4	0.018483096136877823
KLRD1	0.011709381975725535
KLRF1	0.009166896534397772
KLRG1	0.006731949614792211
KLRG2	0.024021182464843763
KLRK1	0.010987070588239969
KMO	0.016110914418011397
KNCN	0.01786405464009343
KNDC1	0.026508587075584674
KNG1	0.030149292447473903
KNTC1	0.0076664859298560435
KPNA1	0.002582057561188064
KPNA2	0.00831874648384007
KPNA3	0.0037245898603452533
KPNA4	0.0033268797308221797
KPNA5	0.0054899091242539355
KPNA6	0.0027942185740851785
KPNA7	0.01737693018805212
KPNB1	0.00338015070990463
KPRP	0.03577126735975587
KPTN	0.0036637805111749194
KRAS	0.004753966625581354
KRBA1	0.006911995723132325
KRBA2	0.005762854109832511
KRCC1	0.0038150728915916634
KREMEN1	0.0068683248944781455
KREMEN2	0.02110562487835444
KRI1	0.003096954779267006
KRIT1	0.00343293692671808
KRR1	0.003661949473990425
KRT1	0.0287178323957645
KRT10	0.006305353009738464
KRT12	0.009113618967946824
KRT13	0.07106246353378652
KRT14	0.08709053342435538
KRT15	0.06144457902411126
KRT16	0.07686847807382795
KRT17	0.06993807919706038
KRT18	0.03426755068481935
KRT19	0.062446076675602966
KRT2	0.020440209735664277
KRT20	0.049874929064551723
KRT222	0.004347755325479622
KRT23	0.05463543722149587
KRT24	0.02590413252943935
KRT25	0.017864551672394216
KRT26	0.032116272170323784
KRT27	0.01959786927999172
KRT28	0.03241421719527429
KRT3	0.019743888425486685
KRT31	0.019071234731765634
KRT32	0.01944396725263692
KRT33A	0.03185473581926594
KRT33B	0.01915752524646291
KRT34	0.021735968882479598
KRT35	0.031804917464472046
KRT36	0.008531378865047456
KRT37	0.018805297319622934
KRT38	0.01911267480669178
KRT39	0.017867281796871526
KRT4	0.046196029663064304
KRT40	0.012430646155299808
KRT5	0.10254576895159094
KRT6A	0.09936217695255765
KRT6B	0.0792984297508104
KRT6C	0.06536463880460981
KRT7	0.05621266203184761
KRT71	0.01685557594996803
KRT72	0.0167251629875364
KRT73	0.015813459076011855
KRT74	0.019754675421695473
KRT75	0.028120842862799852
KRT76	0.03240011798934085
KRT77	0.033753827105445076
KRT78	0.030009858417442723
KRT79	0.02179653914206285
KRT8	0.04674864503123262
KRT80	0.031896735545675035
KRT81	0.021268665509322535
KRT82	0.031560373479346454
KRT83	0.0139265648101714
KRT84	0.018089717653293445
KRT85	0.01797585452535227
KRT86	0.014588365453917344
KRT9	0.024139617356482124
KRTCAP2	0.003579082178065099
KRTCAP3	0.02652401711386637
KRTDAP	0.04723356043691864
KSR1	0.006741389172126453
KSR2	0.018294532316889902
KTI12	0.002773309865729393
KTN1	0.003418758344033279
